datum,containerNummer,container_afvaltype,lediging_24h_later,telling_sinds_lediging,telling
2019-04-10,739,Papier,0,14,9
2019-04-11,739,Papier,0,21,7
2019-04-12,739,Papier,0,27,6
2019-04-13,739,Papier,0,35,8
2019-04-14,739,Papier,0,43,8
2019-04-15,739,Papier,0,52,9
2019-04-16,739,Papier,0,63,11
2019-04-09,740,Rest,0,21,21
2019-04-10,740,Rest,1,38,17
2019-04-11,740,Rest,0,54,16
2019-04-12,740,Rest,0,73,19
2019-04-13,740,Rest,0,94,21
2019-04-14,740,Rest,0,114,20
2019-04-15,740,Rest,0,132,18
2019-04-16,740,Rest,0,149,17
2019-04-09,741,GFT,0,11,11
2019-04-10,741,GFT,0,19,8
2019-04-11,741,GFT,0,35,16
2019-04-12,741,GFT,0,39,4
2019-04-13,741,GFT,0,53,14
2019-04-14,741,GFT,0,70,17
2019-04-15,741,GFT,0,83,13
2019-04-16,741,GFT,0,91,8
2019-04-09,742,PMD,0,9,9
2019-04-10,742,PMD,0,20,11
2019-04-11,742,PMD,0,35,15
2019-04-12,742,PMD,0,44,9
2019-04-13,742,PMD,0,49,5
2019-04-14,742,PMD,0,59,10
2019-04-15,742,PMD,0,61,2
2019-04-16,742,PMD,0,67,6
2019-04-09,743,Papier,0,13,13
2019-04-10,743,Papier,1,28,15
2019-04-11,743,Papier,0,32,13
2019-04-11,743,Papier,0,9,13
2019-04-12,743,Papier,0,17,8
2019-04-13,743,Papier,0,27,10
2019-04-14,743,Papier,1,41,14
2019-04-15,743,Papier,1,43,14
2019-04-15,743,Papier,1,12,14
2019-04-16,743,Papier,0,40,10
2019-04-16,743,Papier,0,14,10
2019-04-09,744,Rest,0,30,30
2019-04-10,744,Rest,0,43,13
2019-04-11,744,Rest,1,66,23
2019-04-12,744,Rest,0,72,13
2019-04-12,744,Rest,0,7,13
2019-04-13,744,Rest,0,24,17
2019-04-14,744,Rest,0,41,17
2019-04-15,744,Rest,1,53,12
2019-04-16,744,Rest,0,88,20
2019-04-16,744,Rest,0,57,20
2019-04-09,745,GFT,1,19,19
2019-04-10,745,GFT,0,27,8
2019-04-11,745,GFT,0,36,9
2019-04-12,745,GFT,0,45,9
2019-04-13,745,GFT,0,53,8
2019-04-14,745,GFT,0,65,12
2019-04-15,745,GFT,0,76,11
2019-04-16,745,GFT,0,87,11
2019-04-09,746,PMD,0,12,12
2019-04-10,746,PMD,1,20,8
2019-04-11,746,PMD,0,25,5
2019-04-12,746,PMD,0,29,4
2019-04-13,746,PMD,0,32,3
2019-04-14,746,PMD,0,36,4
2019-04-15,746,PMD,0,43,7
2019-04-16,746,PMD,0,53,10
2019-04-09,747,Papier,0,8,10
2019-04-09,747,Papier,0,2,10
2019-04-10,747,Papier,0,16,14
2019-04-11,747,Papier,1,29,13
2019-04-12,747,Papier,0,31,5
2019-04-12,747,Papier,0,11,5
2019-04-13,747,Papier,0,18,7
2019-04-14,747,Papier,0,26,8
2019-04-15,747,Papier,0,34,8
2019-04-16,747,Papier,0,43,9
2019-04-09,748,Rest,0,25,25
2019-04-10,748,Rest,0,61,36
2019-04-11,748,Rest,0,76,15
2019-04-12,748,Rest,0,94,18
2019-04-13,748,Rest,0,119,25
2019-04-14,748,Rest,0,130,11
2019-04-15,748,Rest,1,151,21
2019-04-16,748,Rest,0,195,44
2019-04-09,749,GFT,0,15,15
2019-04-10,749,GFT,0,30,15
2019-04-11,749,GFT,0,36,6
2019-04-12,749,GFT,0,47,11
2019-04-13,749,GFT,0,62,15
2019-04-14,749,GFT,0,71,9
2019-04-15,749,GFT,0,83,12
2019-04-16,749,GFT,0,98,15
2019-04-09,750,PMD,0,7,7
2019-04-10,750,PMD,0,14,7
2019-04-11,750,PMD,0,20,6
2019-04-12,750,PMD,0,23,3
2019-04-13,750,PMD,0,35,12
2019-04-14,750,PMD,1,41,6
2019-04-15,750,PMD,0,52,11
2019-04-16,750,PMD,0,64,12
2019-04-09,751,Papier,0,4,4
2019-04-10,751,Papier,1,14,10
2019-04-11,751,Papier,0,23,9
2019-04-12,751,Papier,0,34,11
2019-04-13,751,Papier,0,50,16
2019-04-14,751,Papier,0,60,10
2019-04-15,751,Papier,0,80,20
2019-04-16,751,Papier,0,103,23
2019-04-09,752,Rest,0,10,10
2019-04-10,752,Rest,0,16,6
2019-04-11,752,Rest,1,25,9
2019-04-12,752,Rest,0,31,6
2019-04-13,752,Rest,0,40,9
2019-04-14,752,Rest,0,46,6
2019-04-15,752,Rest,0,56,10
2019-04-16,752,Rest,0,70,14
2019-04-09,753,GFT,1,12,12
2019-04-10,753,GFT,0,17,5
2019-04-11,753,GFT,0,23,6
2019-04-12,753,GFT,0,29,6
2019-04-13,753,GFT,0,39,10
2019-04-14,753,GFT,0,46,7
2019-04-15,753,GFT,0,55,9
2019-04-16,753,GFT,0,67,12
2019-04-09,754,PMD,0,4,4
2019-04-10,754,PMD,0,6,2
2019-04-11,754,PMD,1,12,6
2019-04-12,754,PMD,0,14,2
2019-04-13,754,PMD,0,20,6
2019-04-14,754,PMD,0,26,6
2019-04-15,754,PMD,0,31,5
2019-04-16,754,PMD,0,37,6
2019-04-09,755,Papier,0,2,2
2019-04-10,755,Papier,0,8,6
2019-04-11,755,Papier,0,13,5
2019-04-12,755,Papier,0,20,7
2019-04-13,755,Papier,0,26,6
2019-04-14,755,Papier,0,32,6
2019-04-15,755,Papier,0,38,6
2019-04-16,755,Papier,0,46,8
2019-04-09,756,Rest,0,5,5
2019-04-10,756,Rest,0,7,2
2019-04-11,756,Rest,0,12,5
2019-04-12,756,Rest,0,18,6
2019-04-13,756,Rest,0,20,2
2019-04-14,756,Rest,0,21,1
2019-04-15,756,Rest,0,25,4
2019-04-16,756,Rest,0,32,7
2019-04-09,757,GFT,0,4,4
2019-04-10,757,GFT,0,12,8
2019-04-11,757,GFT,0,16,4
2019-04-12,757,GFT,0,20,4
2019-04-13,757,GFT,0,23,3
2019-04-14,757,GFT,0,25,2
2019-04-15,757,GFT,0,27,2
2019-04-16,757,GFT,0,32,5
2019-04-09,759,Rest,0,1,1
2019-04-10,759,Rest,0,5,4
2019-04-11,759,Rest,1,13,8
2019-04-12,759,Rest,0,16,3
2019-04-13,759,Rest,0,22,6
2019-04-14,759,Rest,0,29,7
2019-04-15,759,Rest,0,35,6
2019-04-16,759,Rest,0,41,6
2019-04-09,760,GFT,0,3,3
2019-04-10,760,GFT,0,11,8
2019-04-11,760,GFT,0,16,5
2019-04-12,760,GFT,0,23,7
2019-04-13,760,GFT,0,31,8
2019-04-14,760,GFT,0,37,6
2019-04-15,760,GFT,0,48,11
2019-04-16,760,GFT,0,54,6
2019-04-09,761,Rest,0,9,9
2019-04-10,761,Rest,0,18,9
2019-04-11,761,Rest,0,34,16
2019-04-12,761,Rest,0,46,12
2019-04-13,761,Rest,0,55,9
2019-04-14,761,Rest,0,69,14
2019-04-15,761,Rest,0,88,19
2019-04-16,761,Rest,0,113,25
2019-04-09,762,GFT,1,5,5
2019-04-10,762,GFT,0,12,7
2019-04-11,762,GFT,0,28,16
2019-04-12,762,GFT,0,38,10
2019-04-13,762,GFT,0,44,6
2019-04-14,762,GFT,0,53,9
2019-04-15,762,GFT,0,71,18
2019-04-16,762,GFT,0,91,20
2019-04-09,763,Rest,0,9,9
2019-04-10,763,Rest,0,19,10
2019-04-11,763,Rest,1,36,17
2019-04-12,763,Rest,0,42,16
2019-04-12,763,Rest,0,10,16
2019-04-13,763,Rest,0,29,19
2019-04-14,763,Rest,1,41,12
2019-04-15,763,Rest,0,48,10
2019-04-15,763,Rest,0,45,10
2019-04-16,763,Rest,0,62,14
2019-04-09,764,GFT,0,16,16
2019-04-10,764,GFT,0,19,3
2019-04-11,764,GFT,0,29,10
2019-04-12,764,GFT,0,33,4
2019-04-13,764,GFT,0,51,18
2019-04-14,764,GFT,0,61,10
2019-04-15,764,GFT,0,71,10
2019-04-16,764,GFT,0,82,11
2019-04-09,765,PMD,0,12,12
2019-04-10,765,PMD,0,14,2
2019-04-11,765,PMD,0,19,5
2019-04-12,765,PMD,0,22,3
2019-04-13,765,PMD,0,26,4
2019-04-14,765,PMD,0,34,8
2019-04-15,765,PMD,0,43,9
2019-04-16,765,PMD,0,54,11
2019-04-09,766,Papier,0,13,13
2019-04-10,766,Papier,0,19,6
2019-04-11,766,Papier,1,30,11
2019-04-12,766,Papier,0,40,10
2019-04-13,766,Papier,0,58,18
2019-04-14,766,Papier,0,77,19
2019-04-15,766,Papier,0,92,15
2019-04-16,766,Papier,0,105,13
2019-04-09,767,Rest,0,1,1
2019-04-10,767,Rest,0,5,4
2019-04-11,767,Rest,0,15,10
2019-04-12,767,Rest,0,18,3
2019-04-13,767,Rest,0,23,5
2019-04-14,767,Rest,0,29,6
2019-04-15,767,Rest,0,32,3
2019-04-16,767,Rest,0,36,4
2019-04-09,768,GFT,0,5,5
2019-04-10,768,GFT,0,7,2
2019-04-11,768,GFT,0,10,3
2019-04-12,768,GFT,0,14,4
2019-04-13,768,GFT,0,17,3
2019-04-14,768,GFT,0,20,3
2019-04-15,768,GFT,0,22,2
2019-04-16,768,GFT,0,31,9
2019-04-09,769,Rest,0,4,4
2019-04-10,769,Rest,0,10,6
2019-04-11,769,Rest,0,13,3
2019-04-12,769,Rest,0,18,5
2019-04-13,769,Rest,0,21,3
2019-04-14,769,Rest,0,22,1
2019-04-15,769,Rest,0,29,7
2019-04-16,769,Rest,0,36,7
2019-04-09,770,GFT,0,8,8
2019-04-10,770,GFT,0,16,8
2019-04-11,770,GFT,0,21,5
2019-04-12,770,GFT,0,32,11
2019-04-13,770,GFT,0,42,10
2019-04-14,770,GFT,0,46,4
2019-04-15,770,GFT,0,54,8
2019-04-16,770,GFT,0,70,16
2019-04-09,771,Rest,0,5,5
2019-04-10,771,Rest,0,14,9
2019-04-11,771,Rest,0,20,6
2019-04-12,771,Rest,0,28,8
2019-04-13,771,Rest,0,34,6
2019-04-14,771,Rest,0,50,16
2019-04-15,771,Rest,0,57,7
2019-04-16,771,Rest,0,65,8
2019-04-09,772,GFT,0,4,4
2019-04-10,772,GFT,0,5,1
2019-04-11,772,GFT,0,12,7
2019-04-12,772,GFT,0,20,8
2019-04-13,772,GFT,0,26,6
2019-04-14,772,GFT,0,40,14
2019-04-15,772,GFT,0,55,15
2019-04-16,772,GFT,0,64,9
2019-04-09,773,PMD,0,1,1
2019-04-10,773,PMD,0,6,5
2019-04-11,773,PMD,0,14,8
2019-04-12,773,PMD,0,22,8
2019-04-13,773,PMD,0,28,6
2019-04-14,773,PMD,0,39,11
2019-04-16,773,PMD,0,46,7
2019-04-09,774,Papier,0,6,6
2019-04-10,774,Papier,0,15,9
2019-04-11,774,Papier,0,22,7
2019-04-12,774,Papier,0,34,12
2019-04-13,774,Papier,0,41,7
2019-04-14,774,Papier,0,53,12
2019-04-15,774,Papier,0,64,11
2019-04-16,774,Papier,0,77,13
2019-04-09,775,Rest,0,3,3
2019-04-10,775,Rest,0,7,4
2019-04-11,775,Rest,0,14,7
2019-04-12,775,Rest,0,23,9
2019-04-13,775,Rest,0,29,6
2019-04-14,775,Rest,0,33,4
2019-04-15,775,Rest,0,37,4
2019-04-16,775,Rest,0,46,9
2019-04-09,776,GFT,0,3,3
2019-04-10,776,GFT,0,7,4
2019-04-11,776,GFT,0,11,4
2019-04-12,776,GFT,0,17,6
2019-04-13,776,GFT,0,21,4
2019-04-14,776,GFT,0,27,6
2019-04-15,776,GFT,0,30,3
2019-04-16,776,GFT,0,45,15
2019-04-09,777,Rest,0,1,1
2019-04-10,777,Rest,0,5,4
2019-04-11,777,Rest,1,7,2
2019-04-12,777,Rest,0,10,3
2019-04-13,777,Rest,0,15,5
2019-04-14,777,Rest,0,18,3
2019-04-15,777,Rest,0,24,6
2019-04-16,777,Rest,0,31,7
2019-04-10,778,GFT,0,6,6
2019-04-11,778,GFT,0,10,4
2019-04-12,778,GFT,0,17,7
2019-04-13,778,GFT,0,22,5
2019-04-14,778,GFT,0,26,4
2019-04-15,778,GFT,0,37,11
2019-04-16,778,GFT,0,45,8
2019-04-09,779,Rest,0,5,5
2019-04-10,779,Rest,0,8,3
2019-04-11,779,Rest,0,12,4
2019-04-12,779,Rest,0,18,6
2019-04-13,779,Rest,0,21,3
2019-04-14,779,Rest,0,26,5
2019-04-15,779,Rest,0,31,5
2019-04-16,779,Rest,0,40,9
2019-04-09,780,GFT,0,2,2
2019-04-10,780,GFT,0,6,4
2019-04-11,780,GFT,0,7,1
2019-04-12,780,GFT,0,11,4
2019-04-13,780,GFT,0,17,6
2019-04-14,780,GFT,1,19,2
2019-04-15,780,GFT,0,21,2
2019-04-16,780,GFT,0,27,6
2019-04-09,781,PMD,0,1,1
2019-04-10,781,PMD,0,5,4
2019-04-12,781,PMD,0,6,1
2019-04-13,781,PMD,0,9,3
2019-04-14,781,PMD,0,12,3
2019-04-15,781,PMD,0,14,2
2019-04-16,781,PMD,0,15,1
2019-04-10,782,Papier,0,2,2
2019-04-11,782,Papier,0,5,3
2019-04-12,782,Papier,0,8,3
2019-04-13,782,Papier,0,11,3
2019-04-14,782,Papier,0,13,2
2019-04-15,782,Papier,1,17,4
2019-04-16,782,Papier,0,24,7
2019-04-09,788,Rest,0,1,1
2019-04-10,788,Rest,0,3,2
2019-04-13,788,Rest,0,6,3
2019-04-14,788,Rest,0,9,3
2019-04-15,788,Rest,0,11,2
2019-04-16,788,Rest,0,21,10
2019-04-09,789,Rest,0,10,10
2019-04-10,789,Rest,0,19,9
2019-04-11,789,Rest,0,24,5
2019-04-12,789,Rest,0,27,3
2019-04-13,789,Rest,0,37,10
2019-04-14,789,Rest,0,50,13
2019-04-15,789,Rest,0,52,2
2019-04-16,789,Rest,0,67,15
2019-04-09,790,GFT,0,2,2
2019-04-10,790,GFT,0,4,2
2019-04-11,790,GFT,0,5,1
2019-04-12,790,GFT,0,8,3
2019-04-13,790,GFT,0,13,5
2019-04-14,790,GFT,0,19,6
2019-04-15,790,GFT,0,25,6
2019-04-16,790,GFT,0,33,8
2019-04-09,791,PMD,0,3,3
2019-04-10,791,PMD,0,5,2
2019-04-11,791,PMD,0,8,3
2019-04-13,791,PMD,0,13,5
2019-04-14,791,PMD,0,17,4
2019-04-15,791,PMD,0,19,2
2019-04-16,791,PMD,0,26,7
2019-04-10,792,Papier,0,4,4
2019-04-11,792,Papier,0,9,5
2019-04-12,792,Papier,0,13,4
2019-04-13,792,Papier,0,21,8
2019-04-14,792,Papier,1,27,6
2019-04-15,792,Papier,0,32,5
2019-04-16,792,Papier,0,39,7
2019-04-09,795,Rest,0,8,8
2019-04-10,795,Rest,0,14,6
2019-04-11,795,Rest,0,23,9
2019-04-12,795,Rest,0,27,4
2019-04-13,795,Rest,0,33,6
2019-04-14,795,Rest,0,44,11
2019-04-15,795,Rest,0,45,1
2019-04-16,795,Rest,0,52,7
2019-04-09,796,GFT,0,11,11
2019-04-10,796,GFT,0,19,8
2019-04-11,796,GFT,0,25,6
2019-04-12,796,GFT,0,29,4
2019-04-13,796,GFT,0,40,11
2019-04-14,796,GFT,0,44,4
2019-04-15,796,GFT,0,53,9
2019-04-16,796,GFT,0,61,8
2019-04-09,797,PMD,0,2,2
2019-04-10,797,PMD,0,4,2
2019-04-11,797,PMD,1,5,1
2019-04-12,797,PMD,0,6,1
2019-04-13,797,PMD,0,7,1
2019-04-14,797,PMD,0,9,2
2019-04-15,797,PMD,0,10,1
2019-04-09,798,Papier,0,6,6
2019-04-10,798,Papier,0,10,4
2019-04-11,798,Papier,0,13,3
2019-04-12,798,Papier,0,17,4
2019-04-13,798,Papier,0,22,5
2019-04-14,798,Papier,0,27,5
2019-04-15,798,Papier,0,35,8
2019-04-16,798,Papier,0,37,2
2019-04-09,800,REST,1,13,13
2019-04-10,800,REST,0,22,9
2019-04-11,800,REST,0,31,9
2019-04-12,800,REST,0,34,3
2019-04-13,800,REST,0,45,11
2019-04-14,800,REST,0,53,8
2019-04-15,800,REST,0,64,11
2019-04-16,800,REST,0,73,9
2019-04-09,801,GFT,0,3,3
2019-04-10,801,GFT,0,6,3
2019-04-11,801,GFT,0,7,1
2019-04-12,801,GFT,0,10,3
2019-04-15,801,GFT,0,13,3
2019-04-16,801,GFT,0,18,5
2019-04-09,802,PMD,0,5,5
2019-04-10,802,PMD,1,6,1
2019-04-11,802,PMD,0,7,1
2019-04-12,802,PMD,0,9,2
2019-04-13,802,PMD,0,10,1
2019-04-14,802,PMD,0,12,2
2019-04-15,802,PMD,0,18,6
2019-04-16,802,PMD,0,23,5
2019-04-09,803,PK,0,9,9
2019-04-10,803,PK,0,12,3
2019-04-11,803,PK,0,16,4
2019-04-12,803,PK,0,18,2
2019-04-13,803,PK,0,27,9
2019-04-14,803,PK,0,32,5
2019-04-15,803,PK,0,36,4
2019-04-16,803,PK,0,37,1
2019-04-09,804,REST,0,7,7
2019-04-10,804,REST,0,21,14
2019-04-11,804,REST,0,33,12
2019-04-12,804,REST,0,40,7
2019-04-13,804,REST,0,54,14
2019-04-14,804,REST,1,63,9
2019-04-15,804,REST,0,74,11
2019-04-16,804,REST,0,93,19
2019-04-09,805,GFT,0,2,2
2019-04-10,805,GFT,0,4,2
2019-04-11,805,GFT,0,6,2
2019-04-12,805,GFT,0,11,5
2019-04-13,805,GFT,0,14,3
2019-04-14,805,GFT,0,15,1
2019-04-15,805,GFT,0,17,2
2019-04-16,805,GFT,0,23,6
2019-04-09,806,PMD,0,4,4
2019-04-10,806,PMD,1,7,3
2019-04-11,806,PMD,0,9,2
2019-04-12,806,PMD,0,13,4
2019-04-13,806,PMD,0,18,5
2019-04-14,806,PMD,0,24,6
2019-04-16,806,PMD,0,33,9
2019-04-09,807,PK,0,11,11
2019-04-10,807,PK,0,17,6
2019-04-11,807,PK,0,21,4
2019-04-12,807,PK,0,26,5
2019-04-13,807,PK,0,34,8
2019-04-14,807,PK,0,42,8
2019-04-15,807,PK,0,47,5
2019-04-16,807,PK,0,60,13
2019-04-09,809,REST,0,14,14
2019-04-10,809,REST,0,44,30
2019-04-11,809,REST,0,68,24
2019-04-12,809,REST,0,93,25
2019-04-13,809,REST,0,113,20
2019-04-14,809,REST,1,119,6
2019-04-15,809,REST,0,143,24
2019-04-16,809,REST,0,169,26
2019-04-09,810,GFT,0,4,4
2019-04-10,810,GFT,0,12,8
2019-04-11,810,GFT,0,15,3
2019-04-12,810,GFT,0,22,7
2019-04-13,810,GFT,0,28,6
2019-04-14,810,GFT,0,33,5
2019-04-15,810,GFT,1,36,3
2019-04-16,810,GFT,0,41,5
2019-04-09,811,PMD,0,4,4
2019-04-10,811,PMD,0,11,7
2019-04-11,811,PMD,0,13,2
2019-04-12,811,PMD,0,24,11
2019-04-13,811,PMD,0,30,6
2019-04-14,811,PMD,0,37,7
2019-04-15,811,PMD,0,41,4
2019-04-16,811,PMD,0,45,4
2019-04-09,812,PK,0,11,11
2019-04-10,812,PK,0,18,7
2019-04-11,812,PK,0,20,2
2019-04-12,812,PK,0,25,5
2019-04-13,812,PK,0,36,11
2019-04-14,812,PK,0,47,11
2019-04-15,812,PK,0,58,11
2019-04-16,812,PK,0,71,13
2019-04-09,813,REST,1,9,9
2019-04-10,813,REST,0,22,13
2019-04-11,813,REST,0,35,13
2019-04-12,813,REST,0,42,7
2019-04-13,813,REST,0,59,17
2019-04-14,813,REST,0,69,10
2019-04-15,813,REST,0,91,22
2019-04-16,813,REST,0,101,10
2019-04-09,814,GFT,0,3,3
2019-04-10,814,GFT,0,10,7
2019-04-11,814,GFT,0,19,9
2019-04-12,814,GFT,0,23,4
2019-04-13,814,GFT,0,35,12
2019-04-14,814,GFT,0,45,10
2019-04-15,814,GFT,0,52,7
2019-04-16,814,GFT,0,59,7
2019-04-09,815,PMD,0,5,5
2019-04-10,815,PMD,1,12,7
2019-04-11,815,PMD,0,17,5
2019-04-12,815,PMD,0,21,4
2019-04-13,815,PMD,0,24,3
2019-04-14,815,PMD,0,28,4
2019-04-15,815,PMD,0,33,5
2019-04-16,815,PMD,0,40,7
2019-04-09,816,PK,0,6,6
2019-04-10,816,PK,0,14,8
2019-04-11,816,PK,1,20,6
2019-04-12,816,PK,0,23,3
2019-04-13,816,PK,0,30,7
2019-04-14,816,PK,0,41,11
2019-04-15,816,PK,0,50,9
2019-04-16,816,PK,0,56,6
2019-04-09,822,REST,1,16,16
2019-04-10,822,REST,0,20,18
2019-04-10,822,REST,0,14,18
2019-04-11,822,REST,1,34,20
2019-04-12,822,REST,0,38,16
2019-04-12,822,REST,0,32,16
2019-04-13,822,REST,0,47,15
2019-04-14,822,REST,0,62,15
2019-04-15,822,REST,0,82,20
2019-04-16,822,REST,0,108,26
2019-04-09,823,GFT,0,4,4
2019-04-10,823,GFT,0,9,5
2019-04-11,823,GFT,0,12,3
2019-04-12,823,GFT,0,19,7
2019-04-13,823,GFT,0,26,7
2019-04-14,823,GFT,0,30,4
2019-04-15,823,GFT,0,35,5
2019-04-16,823,GFT,0,39,4
2019-04-09,824,PMD,0,5,5
2019-04-10,824,PMD,1,12,7
2019-04-11,824,PMD,0,16,4
2019-04-12,824,PMD,0,22,6
2019-04-13,824,PMD,0,24,2
2019-04-14,824,PMD,0,31,7
2019-04-15,824,PMD,0,46,15
2019-04-16,824,PMD,0,53,7
2019-04-09,825,PK,0,8,8
2019-04-10,825,PK,0,19,11
2019-04-11,825,PK,0,27,8
2019-04-12,825,PK,0,38,11
2019-04-13,825,PK,0,55,17
2019-04-14,825,PK,0,70,15
2019-04-15,825,PK,0,87,17
2019-04-16,825,PK,0,99,12
2019-04-09,834,+,0,7,7
2019-04-10,834,+,0,11,4
2019-04-12,834,+,0,14,3
2019-04-13,834,+,0,21,7
2019-04-14,834,+,0,22,1
2019-04-15,834,+,0,27,5
2019-04-16,834,+,0,32,5
2019-04-09,835,+,0,2,2
2019-04-12,835,+,0,6,4
2019-04-15,835,+,0,8,2
2019-04-16,835,+,0,9,1
2019-04-09,836,+,0,4,4
2019-04-10,836,+,0,5,1
2019-04-11,836,+,0,7,2
2019-04-12,836,+,0,8,1
2019-04-13,836,+,0,11,3
2019-04-15,836,+,0,13,2
2019-04-16,836,+,0,14,1
2019-04-09,837,+,0,1,1
2019-04-10,837,+,0,3,2
2019-04-11,837,+,1,8,5
2019-04-12,837,+,0,12,4
2019-04-14,837,+,0,14,2
2019-04-15,837,+,0,16,2
2019-04-16,837,+,0,19,3
2019-04-09,T000,+,1,11,11
2019-04-10,T000,+,1,8,8
2019-04-11,T000,+,1,10,10
2019-04-12,T000,+,1,7,11
2019-04-12,T000,+,1,4,11
2019-04-13,T000,+,0,21,21
2019-04-13,T000,+,0,4,21
2019-04-14,T000,+,1,15,11
2019-04-15,T000,+,0,29,24
2019-04-15,T000,+,0,21,24
2019-04-16,T000,+,0,40,19
